"anzahl","userID","gwID","guildID"
13,"525974888750645249","1014796033173237810","948595942448320653"
29,"805180370260983858","1014796033173237810","948595942448320653"
51,"979011498829549578","1014238204922167376","918191764312051793"
170,"926629554888536075","1014796033173237810","948595942448320653"
1,"898624727671787530","1014402308106366996","948595942448320653"
1,"898624727671787530","1014796033173237810","948595942448320653"
47,"934790682793607199","1014796033173237810","948595942448320653"
7,"939937139804753920","1011964609139331082","903725994907693096"
7,"939937139804753920","1011966074251661403","903725994907693096"
2,"777485272447057920","1014402308106366996","948595942448320653"
2,"777485272447057920","1014796033173237810","948595942448320653"
38,"825356432319840277","1014402308106366996","948595942448320653"
12,"825356432319840277","1014796033173237810","948595942448320653"
92,"827215939560669254","1014402308106366996","948595942448320653"
56,"827215939560669254","1014796033173237810","948595942448320653"
59,"962368725854584932","1014238204922167376","918191764312051793"
31,"925677714642468904","1014238204922167376","918191764312051793"
44,"830552140149686303","1014238204922167376","918191764312051793"
92,"962731478393962586","1011964609139331082","903725994907693096"
92,"962731478393962586","1011966074251661403","903725994907693096"
29,"915266458588688435","1014796033173237810","948595942448320653"
169,"932669935266713662","1014796033173237810","948595942448320653"
1,"804051192341987398","1014796033173237810","948595942448320653"
38,"914113733549260820","1014796033173237810","948595942448320653"
1,"590985289720397836","1014238204922167376","918191764312051793"
15,"932259261277405184","1014402308106366996","948595942448320653"
7,"932259261277405184","1014796033173237810","948595942448320653"
13,"765654868283097117","1014238204922167376","918191764312051793"
7,"991771879104860210","1011964609139331082","903725994907693096"
7,"991771879104860210","1011966074251661403","903725994907693096"
3,"891677918755946546","1014402308106366996","948595942448320653"
2,"891677918755946546","1014796033173237810","948595942448320653"
1,"1004721671300714576","1014796033173237810","948595942448320653"
1,"710383593729556491","1011964609139331082","903725994907693096"
1,"710383593729556491","1011966074251661403","903725994907693096"
1,"810502416922968114","1011964609139331082","903725994907693096"
1,"810502416922968114","1011966074251661403","903725994907693096"
55,"851913318603554906","1014402308106366996","948595942448320653"
25,"851913318603554906","1014796033173237810","948595942448320653"
31,"635429729419132931","1014989670049923092","1014445347713593354"
33,"525974888750645249","1014989670049923092","1014445347713593354"
9,"883795407631700018","1014402308106366996","948595942448320653"
5,"883795407631700018","1014796033173237810","948595942448320653"
12,"940070669729820733","1014989670049923092","1014445347713593354"
10,"374083438371930113","1014796033173237810","948595942448320653"
11,"948565546742452284","1014989670049923092","1014445347713593354"
1,"948356148950614067","1014185134964080731","775145940020887572"
5,"706207165970513980","1011964609139331082","903725994907693096"
5,"706207165970513980","1011966074251661403","903725994907693096"
110,"1008975489962082374","1014402308106366996","948595942448320653"
32,"1008975489962082374","1014796033173237810","948595942448320653"
13,"1007567826921455626","1014989670049923092","1014445347713593354"
11,"693523513792790648","1015140355290710037","1014116444897804408"
4,"1008975489962082374","1015140355290710037","1014116444897804408"
19,"825400094936530975","1014989670049923092","1014445347713593354"
2,"693108996399431781","1015140355290710037","1014116444897804408"
69,"1008975489962082374","1015167565741428767","1014116444897804408"
115,"693523513792790648","1015167565741428767","1014116444897804408"
115,"693523513792790648","1015168052880474142","1014116444897804408"
49,"693108996399431781","1015167565741428767","1014116444897804408"
49,"693108996399431781","1015168052880474142","1014116444897804408"
70,"1008975489962082374","1015168052880474142","1014116444897804408"
3,"1008975489962082374","1015170017479884823","1014116444897804408"
15,"1013068310004375622","1014989670049923092","1014445347713593354"
5,"689453474198323294","1014796033173237810","948595942448320653"
16,"980203350035427329","1014402308106366996","948595942448320653"
16,"980203350035427329","1014796033173237810","948595942448320653"
1,"1005234184031318138","1014238204922167376","918191764312051793"
26,"647502241477033990","1014402308106366996","948595942448320653"
9,"647502241477033990","1014796033173237810","948595942448320653"
84,"964641105704534086","1011964609139331082","903725994907693096"
84,"964641105704534086","1011966074251661403","903725994907693096"
8,"488737871747088384","1011964609139331082","903725994907693096"
8,"488737871747088384","1011966074251661403","903725994907693096"
8,"987246935343771668","1014238204922167376","918191764312051793"
4,"473737542630637569","1011964609139331082","903725994907693096"
4,"473737542630637569","1011966074251661403","903725994907693096"
35,"497767671392108554","1011964609139331082","903725994907693096"
35,"497767671392108554","1011966074251661403","903725994907693096"
2,"525974888750645249","1015235401990017024","1014445347713593354"
1,"825400094936530975","1015235401990017024","1014445347713593354"
11,"772150720689733663","1014238204922167376","918191764312051793"
1,"766565710038040597","1015235401990017024","1014445347713593354"
1,"761986188173115412","1014238204922167376","918191764312051793"
1,"891305927188316161","1011964609139331082","903725994907693096"
1,"891305927188316161","1011966074251661403","903725994907693096"
1,"828006966143090710","1014238204922167376","918191764312051793"
2,"1003945718739906632","1014402308106366996","948595942448320653"
1,"1003945718739906632","1014796033173237810","948595942448320653"
15,"683055422650974448","1014244245428777061","925729625580113951"
3,"124220790001500161","1014185134964080731","775145940020887572"
2,"930923901024874577","1011964609139331082","903725994907693096"
2,"930923901024874577","1011966074251661403","903725994907693096"
8,"928380902814388334","1014238204922167376","918191764312051793"
3,"789134960321101844","1014402308106366996","948595942448320653"
3,"789134960321101844","1014796033173237810","948595942448320653"
1,"778712984846598175","1014796033173237810","948595942448320653"
1,"664133346854568006","1014402308106366996","948595942448320653"
1,"664133346854568006","1014796033173237810","948595942448320653"
1,"644643295821299712","1014185134964080731","775145940020887572"
2,"926629554888536075","1014238204922167376","918191764312051793"
32,"948565546742452284","1014238204922167376","918191764312051793"
7,"568632406156902412","1014238204922167376","918191764312051793"
15,"949741688954454036","1011964609139331082","903725994907693096"
15,"949741688954454036","1011966074251661403","903725994907693096"
125,"829440139717640233","1014402308106366996","948595942448320653"
122,"829440139717640233","1014796033173237810","948595942448320653"
1,"868538667080220713","1014238204922167376","918191764312051793"
90,"417403024554590219","1011964609139331082","903725994907693096"
90,"417403024554590219","1011966074251661403","903725994907693096"
167,"1010979014766231695","1014402308106366996","948595942448320653"
8,"1010979014766231695","1014796033173237810","948595942448320653"
12,"964486129204232272","1014238204922167376","918191764312051793"
24,"710052977108582412","1014238204922167376","918191764312051793"
358,"886656545390202880","1011964609139331082","903725994907693096"
358,"886656545390202880","1011966074251661403","903725994907693096"
5,"941815712211673118","1014402308106366996","948595942448320653"
5,"941815712211673118","1014796033173237810","948595942448320653"
20,"973220751459110942","1011964609139331082","903725994907693096"
20,"973220751459110942","1011966074251661403","903725994907693096"
1,"525974888750645249","1015606123954458686","1014445347713593354"
1,"948565546742452284","1015606123954458686","1014445347713593354"
2,"901876528529432596","1011964609139331082","903725994907693096"
2,"901876528529432596","1011966074251661403","903725994907693096"
23,"810861226992861215","1014796033173237810","948595942448320653"
91,"808410552166514698","1011964609139331082","903725994907693096"
91,"808410552166514698","1011966074251661403","903725994907693096"
1,"825346875913797633","1014185134964080731","775145940020887572"
1,"1011176580959178824","1014402308106366996","948595942448320653"
1,"1011176580959178824","1014796033173237810","948595942448320653"
26,"881128768759021630","1014402308106366996","948595942448320653"
26,"881128768759021630","1014796033173237810","948595942448320653"
3,"905046781430202428","1014402308106366996","948595942448320653"
2,"905046781430202428","1014796033173237810","948595942448320653"
17,"671801346353266715","1011964609139331082","903725994907693096"
17,"671801346353266715","1011966074251661403","903725994907693096"
1,"932668912485666906","1014402308106366996","948595942448320653"
1,"932668912485666906","1014796033173237810","948595942448320653"
1,"434394986352476161","1014402308106366996","948595942448320653"
1,"434394986352476161","1014796033173237810","948595942448320653"
9,"828293549770407946","1014402308106366996","948595942448320653"
8,"828293549770407946","1014796033173237810","948595942448320653"
1,"828646971139948556","1014402308106366996","948595942448320653"
1,"828646971139948556","1014796033173237810","948595942448320653"
14,"922495022753001522","1014185134964080731","775145940020887572"
13,"714810622528716903","1011964609139331082","903725994907693096"
13,"714810622528716903","1011966074251661403","903725994907693096"
3,"930532621786681464","1015770472950018048","918191764312051793"
2,"930532621786681464","1015770872126128168","918191764312051793"
280,"829440139717640233","1015770472950018048","918191764312051793"
280,"829440139717640233","1015770872126128168","918191764312051793"
4,"678223262148198400","1011964609139331082","903725994907693096"
4,"678223262148198400","1011966074251661403","903725994907693096"
209,"1007658383299596308","1014238204922167376","918191764312051793"
490,"1007658383299596308","1015770472950018048","918191764312051793"
490,"1007658383299596308","1015770872126128168","918191764312051793"
170,"918223017614651403","1011964609139331082","903725994907693096"
170,"918223017614651403","1011966074251661403","903725994907693096"
2,"615549489952063516","1014238204922167376","918191764312051793"
2,"615549489952063516","1015770472950018048","918191764312051793"
2,"615549489952063516","1015770872126128168","918191764312051793"
19,"876945810472960001","1015770472950018048","918191764312051793"
19,"876945810472960001","1015770872126128168","918191764312051793"
667,"785059784604778496","1015770472950018048","918191764312051793"
667,"785059784604778496","1015770872126128168","918191764312051793"
12,"765654868283097117","1015770472950018048","918191764312051793"
12,"765654868283097117","1015770872126128168","918191764312051793"
1,"973457484318642198","1015770472950018048","918191764312051793"
1,"973457484318642198","1015770872126128168","918191764312051793"
1,"723619043445309461","1015770472950018048","918191764312051793"
1,"723619043445309461","1015770872126128168","918191764312051793"
472,"941383086703251516","1015770472950018048","918191764312051793"
472,"941383086703251516","1015770872126128168","918191764312051793"
12,"962368725854584932","1015770472950018048","918191764312051793"
12,"962368725854584932","1015770872126128168","918191764312051793"
1,"710486241304641536","1014238204922167376","918191764312051793"
1,"710486241304641536","1015770472950018048","918191764312051793"
1,"710486241304641536","1015770872126128168","918191764312051793"
1,"918223017614651403","1014238204922167376","918191764312051793"
1,"918223017614651403","1015770472950018048","918191764312051793"
1,"918223017614651403","1015770872126128168","918191764312051793"
1,"988827532793090068","1015770472950018048","918191764312051793"
1,"988827532793090068","1015770872126128168","918191764312051793"
22,"710052977108582412","1015770472950018048","918191764312051793"
22,"710052977108582412","1015770872126128168","918191764312051793"
1,"860844390971736064","1014238204922167376","918191764312051793"
1,"860844390971736064","1015770472950018048","918191764312051793"
1,"860844390971736064","1015770872126128168","918191764312051793"
4,"960946185768685618","1014185134964080731","775145940020887572"
2,"420567395003006977","1014238204922167376","918191764312051793"
2,"420567395003006977","1015770472950018048","918191764312051793"
2,"420567395003006977","1015770872126128168","918191764312051793"
56,"756138116728881207","1014238204922167376","918191764312051793"
56,"756138116728881207","1015770472950018048","918191764312051793"
56,"756138116728881207","1015770872126128168","918191764312051793"
1,"795728290924855346","1011964609139331082","903725994907693096"
1,"795728290924855346","1011966074251661403","903725994907693096"
2,"770636457043034112","1014238204922167376","918191764312051793"
2,"770636457043034112","1015770472950018048","918191764312051793"
2,"770636457043034112","1015770872126128168","918191764312051793"
3,"982954500237197347","1014402308106366996","948595942448320653"
38,"783349297797922827","1014402308106366996","948595942448320653"
4,"795728290924855346","1014238204922167376","918191764312051793"
4,"795728290924855346","1015770472950018048","918191764312051793"
4,"795728290924855346","1015770872126128168","918191764312051793"
12,"639618996278132776","1014238204922167376","918191764312051793"
12,"639618996278132776","1015770472950018048","918191764312051793"
12,"639618996278132776","1015770872126128168","918191764312051793"
3,"808697802007248926","1014402308106366996","948595942448320653"
7,"772150720689733663","1015770472950018048","918191764312051793"
7,"772150720689733663","1015770872126128168","918191764312051793"
2,"929183446767648788","1014402308106366996","948595942448320653"
7,"941750986551205930","1014402308106366996","948595942448320653"
23,"925677714642468904","1015770472950018048","918191764312051793"
23,"925677714642468904","1015770872126128168","918191764312051793"
50,"979011498829549578","1015770472950018048","918191764312051793"
50,"979011498829549578","1015770872126128168","918191764312051793"
9,"862194630963494912","1014402308106366996","948595942448320653"
6,"1015947487036580000","1014402308106366996","948595942448320653"
2,"534743606976577547","1011964609139331082","903725994907693096"
2,"534743606976577547","1011966074251661403","903725994907693096"
2,"840122604115329055","1014238204922167376","918191764312051793"
3,"840122604115329055","1015770472950018048","918191764312051793"
3,"840122604115329055","1015770872126128168","918191764312051793"
2,"933784599530725436","1014238204922167376","918191764312051793"
2,"933784599530725436","1015770472950018048","918191764312051793"
2,"933784599530725436","1015770872126128168","918191764312051793"
50,"830552140149686303","1015770472950018048","918191764312051793"
50,"830552140149686303","1015770872126128168","918191764312051793"
2,"821781294207074314","1014238204922167376","918191764312051793"
3,"821781294207074314","1015770472950018048","918191764312051793"
3,"821781294207074314","1015770872126128168","918191764312051793"
36,"984800389247406160","1015770472950018048","918191764312051793"
36,"984800389247406160","1015770872126128168","918191764312051793"
118,"793455216161718272","1014238204922167376","918191764312051793"
175,"793455216161718272","1015770472950018048","918191764312051793"
175,"793455216161718272","1015770872126128168","918191764312051793"
15,"792000738817605673","1015770472950018048","918191764312051793"
15,"792000738817605673","1015770872126128168","918191764312051793"
7,"659472300873089026","1011964609139331082","903725994907693096"
7,"659472300873089026","1011966074251661403","903725994907693096"
10,"723619043445309461","1011964609139331082","903725994907693096"
10,"723619043445309461","1011966074251661403","903725994907693096"
1,"1014263697025278062","1014402308106366996","948595942448320653"
75,"782276733616783390","1015770472950018048","918191764312051793"
75,"782276733616783390","1015770872126128168","918191764312051793"
3,"803651711997575219","1011964609139331082","903725994907693096"
3,"803651711997575219","1011966074251661403","903725994907693096"
2,"615549489952063516","1011964609139331082","903725994907693096"
2,"615549489952063516","1011966074251661403","903725994907693096"
1,"959864974648438944","1014238204922167376","918191764312051793"
1,"959864974648438944","1015770472950018048","918191764312051793"
1,"959864974648438944","1015770872126128168","918191764312051793"
2,"852878080447741952","1014238204922167376","918191764312051793"
2,"852878080447741952","1015770472950018048","918191764312051793"
2,"852878080447741952","1015770872126128168","918191764312051793"
3,"721058270617272432","1011964609139331082","903725994907693096"
3,"721058270617272432","1011966074251661403","903725994907693096"
216,"960164381709205525","1011964609139331082","903725994907693096"
216,"960164381709205525","1011966074251661403","903725994907693096"
12,"888739074620399636","1015770472950018048","918191764312051793"
12,"888739074620399636","1015770872126128168","918191764312051793"
33,"956608161106772048","1011964609139331082","903725994907693096"
33,"956608161106772048","1011966074251661403","903725994907693096"
3,"893131055727525939","1011964609139331082","903725994907693096"
3,"893131055727525939","1011966074251661403","903725994907693096"
1,"837058525515350067","1014185134964080731","775145940020887572"
174,"748612259420569625","1016037414491406487","1014445347713593354"
358,"525974888750645249","1016037414491406487","1014445347713593354"
2,"842775276261081120","1014402308106366996","948595942448320653"
54,"948899436694745129","1016037414491406487","1014445347713593354"
29,"801092195691003964","1014402308106366996","948595942448320653"
1,"999501100359102566","1014402308106366996","948595942448320653"
31,"842024086783262762","1011964609139331082","903725994907693096"
31,"842024086783262762","1011966074251661403","903725994907693096"
1,"979213606736519179","1014402308106366996","948595942448320653"
1,"1013457302327668816","1011964609139331082","903725994907693096"
1,"1013457302327668816","1011966074251661403","903725994907693096"
1,"257200568022335489","1011964609139331082","903725994907693096"
1,"257200568022335489","1011966074251661403","903725994907693096"
16,"918829754562539530","1011964609139331082","903725994907693096"
16,"918829754562539530","1011966074251661403","903725994907693096"
11,"985637324492791838","1011964609139331082","903725994907693096"
11,"985637324492791838","1011966074251661403","903725994907693096"
25,"983429787085320294","1011964609139331082","903725994907693096"
25,"983429787085320294","1011966074251661403","903725994907693096"
37,"1002550380825165844","1015770472950018048","918191764312051793"
37,"1002550380825165844","1015770872126128168","918191764312051793"
1,"973403398873428000","1014402308106366996","948595942448320653"
91,"850043178006610030","1015770472950018048","918191764312051793"
91,"850043178006610030","1015770872126128168","918191764312051793"
40,"918946275771174913","1015770472950018048","918191764312051793"
40,"918946275771174913","1015770872126128168","918191764312051793"
28,"973220751459110942","1015770472950018048","918191764312051793"
28,"973220751459110942","1015770872126128168","918191764312051793"
1,"990954898436808704","1014402308106366996","948595942448320653"
5,"828006966143090710","1015770472950018048","918191764312051793"
5,"828006966143090710","1015770872126128168","918191764312051793"
1,"749309424232824933","1015770472950018048","918191764312051793"
1,"749309424232824933","1015770872126128168","918191764312051793"
1,"801860642402467850","1011964609139331082","903725994907693096"
1,"801860642402467850","1011966074251661403","903725994907693096"
3,"1016098695172853870","1015770472950018048","918191764312051793"
3,"1016098695172853870","1015770872126128168","918191764312051793"
1,"1012909383933509662","1015770472950018048","918191764312051793"
1,"1012909383933509662","1015770872126128168","918191764312051793"
2,"926629554888536075","1015770472950018048","918191764312051793"
2,"926629554888536075","1015770872126128168","918191764312051793"
56,"1002279152126267474","1014402308106366996","948595942448320653"
1,"727151304820129812","1011964609139331082","903725994907693096"
1,"727151304820129812","1011966074251661403","903725994907693096"
3,"948565546742452284","1016037414491406487","1014445347713593354"
7,"835080062181048321","1014402308106366996","948595942448320653"
1,"1015965943660298272","1014402308106366996","948595942448320653"
1,"829440139717640233","1011964609139331082","903725994907693096"
1,"829440139717640233","1011966074251661403","903725994907693096"
4,"901156033618137089","1015770472950018048","918191764312051793"
4,"901156033618137089","1015770872126128168","918191764312051793"
4,"913084836900655135","1014402308106366996","948595942448320653"
1,"812426257958305853","1015770472950018048","918191764312051793"
1,"812426257958305853","1015770872126128168","918191764312051793"
1,"446353765478563840","1014402308106366996","948595942448320653"
62,"691698554367901736","1014402308106366996","948595942448320653"
1,"959485351183933501","1014402308106366996","948595942448320653"
1,"1015365779207766107","1014402308106366996","948595942448320653"
9,"830768211645300756","1014402308106366996","948595942448320653"
393,"948565546742452284","1016359815024488629","948595942448320653"
34,"723619043445309461","1014402308106366996","948595942448320653"
32,"723619043445309461","1016359815024488629","948595942448320653"
42,"775433367595909129","1016359815024488629","948595942448320653"
31,"525974888750645249","1016359815024488629","948595942448320653"
7,"783349297797922827","1016359815024488629","948595942448320653"
18,"1016047058760761344","1015770472950018048","918191764312051793"
18,"1016047058760761344","1015770872126128168","918191764312051793"
19,"932669935266713662","1016359815024488629","948595942448320653"
91,"956117669780807702","1015770472950018048","918191764312051793"
91,"956117669780807702","1015770872126128168","918191764312051793"
47,"691698554367901736","1016359815024488629","948595942448320653"
2,"899977967042715700","1011964609139331082","903725994907693096"
2,"899977967042715700","1011966074251661403","903725994907693096"
31,"926629554888536075","1016359815024488629","948595942448320653"
2,"862194630963494912","1016359815024488629","948595942448320653"
16,"1008975489962082374","1016359815024488629","948595942448320653"
4,"488737871747088384","1015770472950018048","918191764312051793"
4,"488737871747088384","1015770872126128168","918191764312051793"
7,"791290615898832956","1015770472950018048","918191764312051793"
7,"791290615898832956","1015770872126128168","918191764312051793"
12,"1007567826921455626","1016037414491406487","1014445347713593354"
20,"804087579539800064","1016359815024488629","948595942448320653"
1,"841397635817537546","1011964609139331082","903725994907693096"
1,"841397635817537546","1011966074251661403","903725994907693096"
7,"987515251383758888","1015770472950018048","918191764312051793"
7,"987515251383758888","1015770872126128168","918191764312051793"
22,"915266458588688435","1016359815024488629","948595942448320653"
88,"1007567826921455626","1016359815024488629","948595942448320653"
1,"851913318603554906","1016359815024488629","948595942448320653"
1,"991658451254136884","1015770472950018048","918191764312051793"
1,"991658451254136884","1015770872126128168","918191764312051793"
6,"999974853304139827","1015770472950018048","918191764312051793"
6,"999974853304139827","1015770872126128168","918191764312051793"
1,"883795407631700018","1016359815024488629","948595942448320653"
1,"699393635770302525","1015770472950018048","918191764312051793"
1,"699393635770302525","1015770872126128168","918191764312051793"
14,"912411431683649546","1011964609139331082","903725994907693096"
14,"912411431683649546","1011966074251661403","903725994907693096"
42,"934790682793607199","1016359815024488629","948595942448320653"
44,"921484539489026140","1016413894325051542","1011346962882248825"
394,"981898944017739836","1016413894325051542","1011346962882248825"
2,"973523305246101514","1011964609139331082","903725994907693096"
2,"973523305246101514","1011966074251661403","903725994907693096"
123,"1010979014766231695","1016359815024488629","948595942448320653"
29,"374083438371930113","1016359815024488629","948595942448320653"
1,"887336530132205619","1015770472950018048","918191764312051793"
1,"887336530132205619","1015770872126128168","918191764312051793"
1,"1004277828998668318","1011964609139331082","903725994907693096"
1,"1004277828998668318","1011966074251661403","903725994907693096"
16,"974370069184401418","1011964609139331082","903725994907693096"
16,"974370069184401418","1011966074251661403","903725994907693096"
119,"608291361145356288","1016413894325051542","1011346962882248825"
106,"603993891254829264","1016413894325051542","1011346962882248825"
7,"414042482364514325","1016413894325051542","1011346962882248825"
75,"1007399503143378995","1016413894325051542","1011346962882248825"
5,"647502241477033990","1016359815024488629","948595942448320653"
11,"541285113896370187","1016413894325051542","1011346962882248825"
22,"914113733549260820","1016359815024488629","948595942448320653"
1,"720239394770124802","1011964609139331082","903725994907693096"
1,"720239394770124802","1011966074251661403","903725994907693096"
8,"1005234184031318138","1015770472950018048","918191764312051793"
8,"1005234184031318138","1015770872126128168","918191764312051793"
7,"945216599860862996","1015770472950018048","918191764312051793"
7,"945216599860862996","1015770872126128168","918191764312051793"
1,"647406289596579844","1011964609139331082","903725994907693096"
1,"647406289596579844","1011966074251661403","903725994907693096"
29,"810861226992861215","1016359815024488629","948595942448320653"
6,"786578452190855168","1014402308106366996","948595942448320653"
3,"786578452190855168","1016359815024488629","948595942448320653"
129,"805180370260983858","1016359815024488629","948595942448320653"
2,"690643513334956033","1014402308106366996","948595942448320653"
2,"690643513334956033","1016359815024488629","948595942448320653"
1,"855143679634047046","1015770472950018048","918191764312051793"
1,"855143679634047046","1015770872126128168","918191764312051793"
1,"995801688298500146","1011964609139331082","903725994907693096"
1,"995801688298500146","1011966074251661403","903725994907693096"
1,"995911474696421446","1011964609139331082","903725994907693096"
1,"995949912229416980","1011964609139331082","903725994907693096"
1,"995911474696421446","1011966074251661403","903725994907693096"
1,"995949912229416980","1011966074251661403","903725994907693096"
1,"995932595177132154","1011964609139331082","903725994907693096"
1,"995932595177132154","1011966074251661403","903725994907693096"
1,"995862264794054727","1011964609139331082","903725994907693096"
1,"995862264794054727","1011966074251661403","903725994907693096"
1,"996066672278515764","1011964609139331082","903725994907693096"
1,"996066672278515764","1011966074251661403","903725994907693096"
1,"995921844723007558","1011964609139331082","903725994907693096"
1,"995921844723007558","1011966074251661403","903725994907693096"
66,"840122604115329055","1014402308106366996","948595942448320653"
18,"840122604115329055","1016359815024488629","948595942448320653"
4,"907358571950407680","1015770472950018048","918191764312051793"
4,"907358571950407680","1015770872126128168","918191764312051793"
4,"717676410684309526","1011964609139331082","903725994907693096"
4,"717676410684309526","1011966074251661403","903725994907693096"
1,"774618314105946163","1016359815024488629","948595942448320653"
21,"940070669729820733","1016037414491406487","1014445347713593354"
12,"851458673515036702","1011964609139331082","903725994907693096"
12,"851458673515036702","1011966074251661403","903725994907693096"
1,"720660271903014993","1015770472950018048","918191764312051793"
1,"720660271903014993","1015770872126128168","918191764312051793"
1,"960835344209678347","1011964609139331082","903725994907693096"
1,"960835344209678347","1011966074251661403","903725994907693096"
57,"848157179147714580","1014402308106366996","948595942448320653"
24,"848157179147714580","1016359815024488629","948595942448320653"
5,"845694254160543764","1016359815024488629","948595942448320653"
1,"451804474156122123","1011964609139331082","903725994907693096"
1,"451804474156122123","1011966074251661403","903725994907693096"
1,"645551031337353226","1015770472950018048","918191764312051793"
1,"645551031337353226","1015770872126128168","918191764312051793"
3,"883020196909027379","1014402308106366996","948595942448320653"
3,"883020196909027379","1016359815024488629","948595942448320653"
1,"941998396934340619","1011964609139331082","903725994907693096"
1,"941998396934340619","1011966074251661403","903725994907693096"
12,"1016775341248884797","1015770472950018048","918191764312051793"
12,"1016775341248884797","1015770872126128168","918191764312051793"
27,"1006531338582630450","1011964609139331082","903725994907693096"
27,"1006531338582630450","1011966074251661403","903725994907693096"
1,"1006527105351299092","1011964609139331082","903725994907693096"
1,"1006527105351299092","1011966074251661403","903725994907693096"
71,"885163726049800223","1014402308106366996","948595942448320653"
24,"885163726049800223","1016359815024488629","948595942448320653"
107,"875245302939004938","1014402308106366996","948595942448320653"
22,"875245302939004938","1016359815024488629","948595942448320653"
1,"972220429156622426","1015770472950018048","918191764312051793"
1,"972220429156622426","1015770872126128168","918191764312051793"
3,"882420710251831306","1011964609139331082","903725994907693096"
3,"882420710251831306","1011966074251661403","903725994907693096"
1,"851420757316993034","1014402308106366996","948595942448320653"
1,"851420757316993034","1016359815024488629","948595942448320653"
64,"802123814896664577","1016359815024488629","948595942448320653"
1,"886656545390202880","1015770472950018048","918191764312051793"
1,"886656545390202880","1015770872126128168","918191764312051793"
2,"972226212262977596","1011964609139331082","903725994907693096"
2,"972226212262977596","1011966074251661403","903725994907693096"
7,"932259261277405184","1016359815024488629","948595942448320653"
17,"1002279152126267474","1016359815024488629","948595942448320653"
4,"825400094936530975","1016359815024488629","948595942448320653"
6,"761686185377792041","1016359815024488629","948595942448320653"
96,"775433367595909129","1017057206694326303","993887751785168906"
36,"915266458588688435","1017057206694326303","993887751785168906"
30,"809389236179435541","1017057206694326303","993887751785168906"
10,"943860115646316564","1017057206694326303","993887751785168906"
154,"1016260426532667462","1014402308106366996","948595942448320653"
123,"1016260397122207765","1014402308106366996","948595942448320653"
135,"990173094868041748","1014402308106366996","948595942448320653"
139,"986007646479982672","1014402308106366996","948595942448320653"
154,"1016260426532667462","1016359815024488629","948595942448320653"
123,"1016260397122207765","1016359815024488629","948595942448320653"
124,"1016260374036746342","1014402308106366996","948595942448320653"
135,"990173094868041748","1016359815024488629","948595942448320653"
139,"986007646479982672","1016359815024488629","948595942448320653"
124,"1016260374036746342","1016359815024488629","948595942448320653"
10,"825356432319840277","1016359815024488629","948595942448320653"
3,"988078144986701824","1014402308106366996","948595942448320653"
3,"988078144986701824","1016359815024488629","948595942448320653"
22,"992494066195509304","1016037414491406487","1014445347713593354"
19,"1011967832822665286","1014402308106366996","948595942448320653"
19,"1011967832822665286","1016359815024488629","948595942448320653"
18,"1003981709852819486","1017057206694326303","993887751785168906"
1,"1017079415286538281","1016037414491406487","1014445347713593354"
31,"601509256600092677","1016037414491406487","1014445347713593354"
6,"941750986551205930","1016359815024488629","948595942448320653"
2,"905046781430202428","1017057206694326303","993887751785168906"
9,"932669935266713662","1017057206694326303","993887751785168906"
4,"932668912485666906","1017057206694326303","993887751785168906"
9,"982701338800566302","1017139646884483182","771473974328426516"
9,"982701338800566302","1017139964523327588","771473974328426516"
6,"1016694002793324605","1017139646884483182","771473974328426516"
6,"1016694002793324605","1017139964523327588","771473974328426516"
4,"805412695704207380","1017139646884483182","771473974328426516"
4,"805412695704207380","1017139964523327588","771473974328426516"
1,"688096482339192902","1017139646884483182","771473974328426516"
3,"688096482339192902","1017139964523327588","771473974328426516"
1,"659399470307344395","1017139646884483182","771473974328426516"
1,"659399470307344395","1017139964523327588","771473974328426516"
5,"725826033684840518","1014402308106366996","948595942448320653"
2,"725826033684840518","1016359815024488629","948595942448320653"
2,"806155411349569546","1017057206694326303","993887751785168906"
4,"792096088021794866","1017057206694326303","993887751785168906"
105,"915266458588688435","1017445755193143327","937793977892077668"
239,"809389236179435541","1017445755193143327","937793977892077668"
3,"635429729419132931","1016037414491406487","1014445347713593354"
14,"953354375068254299","1017445755193143327","937793977892077668"
32,"844982174947606620","1017445755193143327","937793977892077668"
1,"953354375068254299","1017057206694326303","993887751785168906"
3,"932669935266713662","1017445755193143327","937793977892077668"
93,"955896384891011072","1017445755193143327","937793977892077668"
30,"775433367595909129","1017445755193143327","937793977892077668"
6,"792096088021794866","1017445755193143327","937793977892077668"
1,"797204059529674782","1017057206694326303","993887751785168906"
1,"889492593107406909","1017445755193143327","937793977892077668"
2,"785244881777983569","1014402308106366996","948595942448320653"
2,"785244881777983569","1016359815024488629","948595942448320653"
5,"940623992333692968","1017057206694326303","993887751785168906"
2,"961327616399401061","1014402308106366996","948595942448320653"
2,"961327616399401061","1016359815024488629","948595942448320653"
1,"810841003564859412","1017057206694326303","993887751785168906"
5,"810841003564859412","1017445755193143327","937793977892077668"
30,"525974888750645249","1017890244906995813","1014445347713593354"
6,"940070669729820733","1017890244906995813","1014445347713593354"
3,"789476339463356426","1017445755193143327","937793977892077668"
7,"948565546742452284","1017890244906995813","1014445347713593354"
22,"1006952353649393854","1016359815024488629","948595942448320653"
95,"868052370372841502","1014402308106366996","948595942448320653"
2,"868052370372841502","1016359815024488629","948595942448320653"
1,"857202590475091979","1014402308106366996","948595942448320653"
