"userID","rucksack","bank","stunden","job"
"807263960209293312",20,0,0,Kein Job
"906239505105834024",0,0,0,Kein Job
"993623828662071485",50,0,0,Kein Job
"945638262570115103",30,0,0,Kein Job
"803290272040615937",520,0,0,Kein Job
"960049152262279178",0,0,0,Kein Job
"1015708362597482577",1810,0,0,Kein Job
"972082455953670146",570,0,0,Kein Job
"829543922845089812",60,22,1,Küchenhilfe
"611466165809709056",30,0,0,Kein Job
"802547514469122068",310,0,0,Kein Job
"1013481601189023807",60,0,0,Kein Job
"697580864707494010",950,0,0,Kein Job
"658722937280528394",30,0,0,Kein Job
"635429729419132931",190,0,0,Kein Job
"928654678164647936",480,0,0,Kein Job
"991745850810314873",50,0,0,Kein Job
"982353263800233984",200,0,0,Kein Job
"911565112190586900",200,0,0,Kein Job
"993181441762545746",840,0,0,Kein Job
"650078628423401480",40,0,0,Kein Job
"932714818094399498",50,0,0,Kein Job
"1001826064189902989",-2296037,5560,66,Sanitäter
"977962899848986674",0,85,0,Küchenhilfe
"820679900742418463",50,0,0,Kein Job
"988486986757197864",10,0,0,Kein Job
"646375827629408296",0,0,0,Kein Job
"784812447327715328",590,0,0,Kein Job
"984515327717150720",0,0,0,Kein Job
"759792199394656267",50,0,0,Kein Job
"586231322993754119",0,0,5,Küchenhilfe
"820373325996884018",0,0,0,Kein Job
"1004759958803464263",0,0,0,Kein Job
"942383452618121286",720,503000,0,Kein Job
"992157761959891004",135,0,0,Küchenhilfe
"724238906920271932",110,0,0,Küchenhilfe
"778298444984352778",60,0,0,Kein Job
"295175849932488714",33,0,0,Küchenhilfe
"959922178290233364",20,0,0,Kein Job
"596054374896107520",0,0,0,Kein Job
"1005931308918247655",0,0,0,Kein Job
"813348313171492887",120,0,0,Kein Job
"846140934667763722",0,0,0,Kein Job
"941998396934340619",0,0,0,Kein Job
"935227906861449287",110,0,0,Kein Job
"1002234447959183370",44,0,0,Kein Job
"852534176472104971",30,0,0,Kein Job
"1019581911611490306",0,582,9,Küchenhilfe
"771410286561198101",750,0,0,Kein Job
"1019778053175517255",0,0,0,Kein Job
"798239127572709399",80,0,0,Kein Job
"947529541834903582",19,0,0,Kein Job
"957625358763589644",0,0,0,Kein Job
"784822583920427048",0,0,0,Kein Job
"1012702377180155964",1298,141,6,Küchenhilfe
"869268801194196994",180,0,0,Kein Job
"828912418570108939",853,1036,5,Küchenhilfe
"837618242897051668",0,0,0,Kein Job
"804841274725105694",0,0,0,Küchenhilfe
"582136382995169280",10,0,0,Kein Job
"843527058213568542",0,0,0,Kein Job
"854462528896499733",40,0,0,Kein Job
"991056458013614100",20,0,0,Kein Job
"862342206055645244",420,0,0,Kein Job
"951901943092117524",1510,0,0,Kein Job
"954075808358629406",400,0,0,Kein Job
"931603541859123250",0,0,0,Kein Job
"917039977387401297",260,0,0,Kein Job
"953315541878177822",140,0,0,Kein Job
"675475112576942083",316,0,0,Kein Job
"890843058105622579",220,0,0,Kein Job
"570883016616837120",10,0,0,Kein Job
"943765322874363924",310,0,0,Kein Job
"967475858547830784",160,0,0,Kein Job
"1018822424516640768",10,0,0,Kein Job
"974953143374848050",441,104,4,Küchenhilfe
"888121585595207731",0,0,0,Kein Job
"1003642309402972200",0,20,1,Küchenhilfe
"944669699269091418",10,0,0,Kein Job
"750727745939701771",0,0,0,Kein Job
"699040375410786354",0,0,0,Kein Job
"885236198849798214",870,0,0,Kein Job
"1013448351188013057",20,0,0,Kein Job
"880845166045454407",0,0,0,Kein Job
"875051093598568528",30,0,0,Kein Job
"908774174380662834",40,0,0,Kein Job
"893908774509752391",120,0,0,Kein Job
"861999512017043496",300,0,0,Kein Job
"999399301249765446",120,0,0,Kein Job
"1019346203546234991",72,806,11,Dönermann
"891631500401975316",200110,0,0,Kein Job
"1021402002539937842",100037,0,0,Kein Job
"954736848322846720",0,0,0,Küchenhilfe
"832888886719152168",190,0,0,Kein Job
"701742833312464946",10,0,0,Kein Job
"816551179529093121",50,0,0,Kein Job
"692045733007720489",100,0,0,Kein Job
"813451274078388295",180,0,0,Kein Job
"841359542419849248",120,0,0,Kein Job
"796090324291420170",10,0,0,Kein Job
"553588106876420109",0,173,7,Küchenhilfe
"1015925132256092170",40,0,0,Kein Job
"796434114504425514",0,0,0,Kein Job
"780781939002572800",20,0,0,Kein Job
"1021451759757045760",0,0,0,Kein Job
"666186945373929478",0,0,0,Kein Job
"863090970005340180",0,0,0,Kein Job
"951134502795739197",0,0,0,Kein Job
"967726625477263371",30,0,0,Kein Job
"897133665904123964",0,0,0,Kein Job
"940623992333692968",10,0,0,Kein Job
"920142997725786153",169,1039,0,Kein Job
"998270798114603018",0,0,0,Kein Job
"93641976045371392",0,0,0,Kein Job
"1003672254661529650",-41118,283,9,Küchenhilfe
"995441464567931040",0,0,0,Kein Job
"936638752137310319",80,0,0,Kein Job
"680795704767283219",310,0,0,Kein Job
"737347350531670046",30,0,0,Kein Job
"801128900754145282",50,0,0,Kein Job
"958075456689676328",110,0,0,Kein Job
"1022222289523200182",0,130,0,Kein Job
"722733221401460806",0,0,0,Kein Job
"333060479276548098",0,0,0,Kein Job
"703286984138817656",120,0,0,Kein Job
"949652683801911347",0,0,0,Kein Job
"378227075372548109",104,0,0,Kein Job
"655525346522693642",120,0,0,Kein Job
"885935428992110632",610,0,1,Küchenhilfe
"461270389784444928",90,0,0,Kein Job
"1006576359084146708",0,0,0,Kein Job
"258316637478977556",30,0,0,Kein Job
"693878579880263720",0,0,0,Kein Job
"957287307348688912",200,0,0,Kein Job
"809785802518822912",290,0,0,Kein Job
"848286171499069461",150,0,0,Kein Job
"777143157002469408",80,0,0,Kein Job
"996281084209807481",0,0,0,Kein Job
"774618314105946163",0,0,0,Kein Job
"830336630802874369",10,0,0,Kein Job
"1019675270296379484",10,0,0,Kein Job
"748082141371301970",60,80,0,Kein Job
"809082498830303305",130,0,0,Kein Job
"366203089121968128",10,0,0,Kein Job
"796423581009051649",329,245,2,Küchenhilfe
"789281156993646592",0,0,0,Kein Job
"836863445021753406",20,0,0,Kein Job
"793907298896183299",0,0,0,Küchenhilfe
"902571895675830292",0,0,0,Kein Job
"1009840564407119992",43,0,0,Kein Job
"358316813974765569",0,0,0,Kein Job
"524992289307623425",280,0,0,Kein Job
"554056317338124382",1000,0,0,Kein Job
"926234861977608262",30,0,0,Kein Job
"964172197964963890",0,0,0,Kein Job
"1022556778203992175",0,0,0,Kein Job
"793154768511041576",100,0,0,Kein Job
"282590141489610753",100,0,0,Kein Job
"646789049855639552",150,0,0,Kein Job
"830860584794849320",20,0,0,Kein Job
"1003296704440827955",130,0,0,Kein Job
"1020714647235600524",0,0,0,Kein Job
"812391124408205333",0,0,0,Kein Job
"664067810934128650",20,0,0,Kein Job
"970694343440629841",0,0,0,Kein Job
"738341276478341132",10,0,0,Kein Job
"998219098058141708",40,0,0,Kein Job
"1016295263100473434",21,0,0,Kein Job
"718124227647242262",100,0,0,Kein Job
"837339219022053496",20,0,0,Kein Job
"1009561027853176964",50,0,0,Kein Job
"672064004851761172",40,0,0,Kein Job
"715183870361731093",190,0,0,Kein Job
"1018432193082699786",300,0,0,Kein Job
"1020974991866593341",10,0,0,Küchenhilfe
"967448778644811827",240,0,0,Kein Job
"1007993269944324157",60,0,0,Kein Job
"920352224150974484",10,0,0,Kein Job
"1018125875331469393",0,0,0,Kein Job
"1007956215097196564",10,0,0,Kein Job
"801143336223244308",10,0,0,Kein Job
"944605868287201340",10,0,0,Kein Job
"934392786009092136",26,0,0,Kein Job
"989419938039087124",0,0,0,Kein Job
"974700220514459698",0,0,0,Kein Job
"997110470458740797",60,0,0,Kein Job
"629975208631074836",661,112,4,Küchenhilfe
"1004783937362608292",60,0,0,Kein Job
"1019718906237177856",30,0,0,Kein Job
"487989785659703316",140,0,0,Kein Job
"920668882488926258",60,0,0,Kein Job
"528881817613369364",0,0,0,Kein Job
"992414682205933658",20,0,0,Kein Job
"912702621364658257",0,0,0,Kein Job
"945743909940781126",10,0,0,Kein Job
"890653069736566794",210,0,0,Kein Job
"1003371349072416838",0,0,0,Kein Job
"834696715436032042",0,0,0,Kein Job
"803612124752117791",0,0,0,Kein Job
"393146666695262218",130,0,0,Kein Job
"960835344209678347",10,0,0,Kein Job
"925418632396275772",0,0,0,Kein Job
"567642471740211200",73,0,0,Kein Job
"724230176921354250",10,0,0,Kein Job
"780426645353922560",312,51,2,Küchenhilfe
"940262702545260564",0,0,0,Kein Job
"808094509597982730",0,0,0,Kein Job
"698178423863902298",40,0,0,Kein Job
"744146220745752599",155,0,0,Küchenhilfe
"997914281607692298",0,0,0,Kein Job
"816016808544043028",90,0,0,Kein Job
"699269850773586012",20,0,0,Kein Job
"768778678993027083",30,0,0,Kein Job
"871053216631107655",0,0,0,Kein Job
"937419491447541791",410,0,0,Kein Job
"1023155648583704630",31,0,0,Kein Job
"1005071996796801044",40,0,0,Kein Job
"548894108736028684",0,0,0,Kein Job
"1101888859412902038",0,0,0,Kein Job
"976156443675873361",0,553159,796,Pilot
"1006642284395233280",50,654928,0,Kein Job
"621674595518382080",130,0,0,Kein Job
"988502572404969552",0,0,0,Kein Job
"979788756531945542",0,2109,18,Elektroniker
"861164825308037141",353,56358,173,Chirurg
"492297419736875009",0,0,0,Küchenhilfe
"814772933817663488",50,21,1,Küchenhilfe
"841967224658984962",0,27,1,Küchenhilfe
"759105064773353492",50,0,0,Kein Job
"683308775456636951",17,0,0,Küchenhilfe
"927849764681310278",19,0,0,Küchenhilfe
"957390321489158204",50,0,0,Kein Job
"706360651768922122",50,28,1,Küchenhilfe
"992405292946047018",20,0,0,Küchenhilfe
"465932774746882049",30,74,1,Küchenhilfe
"898912821126004826",0,0,0,Kein Job
"906884117633855558",0,0,0,Kein Job
"822377767366426674",0,0,0,Kein Job
"1023253297693458472",50,10121,63,TV Moderator
"775767175972913183",0,57,0,Küchenhilfe
"288402111916539914",0,1317,0,Kein Job
"863091065816612895",0,0,0,Kein Job
"1055779916584587305",300,0,0,Kein Job
"1007570598806962206",0,413,9,Kassierer
"771283729653039124",0,20387,70,Schauspieler
"659359577850118167",34,0,0,Küchenhilfe
"966804859393277983",0,0,0,Kein Job
"1050290556300963840",0,0,0,Kein Job
"925657473485013012",50,0,0,Kein Job
"662589093640798227",0,0,0,Kein Job
"849300381186916423",0,0,0,Kein Job
"780393150237376553",0,12500,31,Bauarbeiter
"1068221677290410057",51,0,0,Kein Job
"1011952556580294666",0,0,0,Kein Job
